-2.810572460293769836e-02,3.201929479837417603e-02,5.417295545339584351e-02,-6.389820575714111328e-02,7.916101068258285522e-02,7.590136677026748657e-02,4.387622326612472534e-02,8.222922682762145996e-03,-7.788119465112686157e-02,6.762059777975082397e-02,-8.203506469726562500e-03,-4.684105515480041504e-02,-7.964687794446945190e-02,-1.501905918121337891e-02,1.885754615068435669e-02,7.714708894491195679e-02,4.956149309873580933e-02,-1.019646972417831421e-02,1.417511701583862305e-02,-2.982586622238159180e-03,4.810675978660583496e-03,-6.428630650043487549e-02,2.305106073617935181e-02,5.720987915992736816e-03,-5.598485097289085388e-02,-9.824670851230621338e-03,4.480666667222976685e-02,7.385931164026260376e-02,-4.177792742848396301e-02,-5.390549451112747192e-02,8.298150449991226196e-02,2.692195028066635132e-02,8.001445978879928589e-02,-2.659957110881805420e-02,7.937342673540115356e-02,-6.546837091445922852e-02,-5.742251873016357422e-02,1.396843045949935913e-02,-2.880661934614181519e-02,2.445796132087707520e-02,7.846338301897048950e-02,2.621187269687652588e-02,-8.113580942153930664e-02,-7.366745173931121826e-02,-5.920420587062835693e-02,-2.220324426889419556e-02,-8.035065978765487671e-02,-2.468508109450340271e-02,6.579429656267166138e-02,6.248766928911209106e-02,3.477046638727188110e-02,3.356523811817169189e-02,-6.566962599754333496e-02,3.451013565063476562e-02,3.446583449840545654e-02,4.184971004724502563e-02,5.408904701471328735e-02,-1.187980920076370239e-02,-4.113140329718589783e-02,-1.609642058610916138e-02,-7.996655255556106567e-02,7.170129567384719849e-02,7.746877521276473999e-02,-6.016605347394943237e-02
-2.358467504382133484e-02,7.507424801588058472e-02,-8.177958428859710693e-02,-7.491841912269592285e-03,-1.432031393051147461e-02,6.510137766599655151e-02,3.660748898983001709e-02,5.538892000913619995e-02,-5.380200967192649841e-02,-1.683317124843597412e-03,-2.384290099143981934e-02,-2.373247966170310974e-02,-4.710800573229789734e-02,-8.072359859943389893e-02,6.142146140336990356e-02,-4.434349387884140015e-02,4.422565549612045288e-02,-6.527508795261383057e-02,-7.073587924242019653e-02,-2.908608317375183105e-02,3.014573454856872559e-02,-2.624370157718658447e-03,8.095996826887130737e-02,-1.424707472324371338e-02,4.703968018293380737e-02,3.503707796335220337e-02,9.383752942085266113e-03,-7.559128105640411377e-02,-4.657715559005737305e-02,1.358670741319656372e-02,4.265183955430984497e-02,-4.724524170160293579e-02,-1.899640262126922607e-02,-6.103298068046569824e-02,-6.556606292724609375e-02,-1.098641008138656616e-02,-6.127311289310455322e-02,2.887733280658721924e-02,-1.011230051517486572e-02,2.299420535564422607e-03,7.851783186197280884e-02,-5.961183831095695496e-02,-2.861946821212768555e-02,3.509616106748580933e-02,-2.882478758692741394e-02,-1.560834795236587524e-02,1.473240554332733154e-03,-3.451599180698394775e-02,1.519826799631118774e-02,-5.831038206815719604e-02,-4.908426478505134583e-02,2.053886651992797852e-03,-3.449088335037231445e-02,6.369987875223159790e-02,2.156771719455718994e-03,2.537352591753005981e-02,5.635880678892135620e-02,-3.844263777136802673e-02,2.565050125122070312e-02,-2.323895320296287537e-02,2.654843032360076904e-02,3.374516963958740234e-03,-6.783472001552581787e-02,2.423441410064697266e-02
1.346377283334732056e-02,3.008548915386199951e-02,-6.674993038177490234e-02,-7.220803946256637573e-02,-7.241278886795043945e-03,4.036737233400344849e-02,5.948082357645034790e-02,-4.366121068596839905e-02,-4.318388924002647400e-02,7.099767774343490601e-02,2.840283513069152832e-02,6.389039009809494019e-02,-8.021966367959976196e-02,8.281948417425155640e-02,2.034067362546920776e-02,2.787545323371887207e-02,-4.557046666741371155e-02,-5.258077383041381836e-02,2.693087607622146606e-02,-6.518781185150146484e-02,5.771967023611068726e-02,-7.353682816028594971e-02,4.379078000783920288e-02,-4.812235757708549500e-02,6.977788358926773071e-02,-5.883521586656570435e-02,6.440078467130661011e-02,7.548084110021591187e-02,6.671748310327529907e-02,4.063791781663894653e-02,-8.304365724325180054e-02,2.346569299697875977e-02,2.470694482326507568e-02,2.178955078125000000e-02,-7.168038189411163330e-02,1.115705072879791260e-02,5.531031638383865356e-02,7.216139882802963257e-02,-4.509897902607917786e-02,6.797092407941818237e-02,-4.494730383157730103e-02,7.845913618803024292e-02,-2.312295511364936829e-02,-7.056467235088348389e-02,6.029009819030761719e-03,4.382968693971633911e-02,-3.626767918467521667e-02,6.101081520318984985e-02,2.620816230773925781e-03,1.327766478061676025e-02,-8.797831833362579346e-03,-4.431407526135444641e-02,5.333103239536285400e-03,7.891423255205154419e-02,-7.073808461427688599e-02,-1.875659078359603882e-02,6.400463730096817017e-02,5.601838976144790649e-02,3.360199928283691406e-02,-2.975292503833770752e-02,-5.507169663906097412e-02,-8.725851774215698242e-03,-4.958100244402885437e-02,-4.686295986175537109e-03
-6.446523219347000122e-02,6.347089260816574097e-02,-1.932494342327117920e-02,-5.164018645882606506e-02,6.522195786237716675e-02,-2.085171639919281006e-03,2.342522144317626953e-02,-4.331759363412857056e-02,-6.196430325508117676e-02,5.858165770769119263e-02,-5.963516235351562500e-02,-7.900588959455490112e-02,2.873839437961578369e-02,-3.657650202512741089e-02,-5.557579547166824341e-02,2.876631170511245728e-02,-1.442927122116088867e-02,-1.422930508852005005e-02,6.796041876077651978e-02,-4.046760872006416321e-02,5.823403596878051758e-03,5.382663756608963013e-02,1.735540479421615601e-02,-1.615213602781295776e-02,1.024353504180908203e-02,7.929412275552749634e-02,3.499377518892288208e-02,4.121767729520797729e-02,1.252442598342895508e-03,-2.507348358631134033e-02,-7.895701378583908081e-02,-4.510373249650001526e-02,3.075095266103744507e-02,-6.492745876312255859e-02,-1.856341958045959473e-02,6.833953410387039185e-02,4.037922620773315430e-02,-1.565563678741455078e-02,-4.442207142710685730e-02,-6.857600063085556030e-02,6.424719840288162231e-02,-2.130462974309921265e-02,2.994541078805923462e-02,-5.907356739044189453e-02,-3.587564826011657715e-02,1.105501502752304077e-02,-2.893256396055221558e-02,1.602809876203536987e-02,7.669175416231155396e-02,7.210319489240646362e-02,5.982429534196853638e-02,3.675729781389236450e-02,5.002804100513458252e-03,5.169600248336791992e-03,7.221899181604385376e-02,5.704907327890396118e-02,-6.321552395820617676e-02,4.308194667100906372e-02,2.855338901281356812e-02,6.043063849210739136e-02,6.207037717103958130e-02,-7.044366002082824707e-02,-2.406765520572662354e-02,7.927680760622024536e-02
-6.992821395397186279e-02,4.262673109769821167e-02,-5.905389785766601562e-03,-2.641553059220314026e-02,5.083592981100082397e-02,-3.225485607981681824e-02,7.371080666780471802e-02,-3.007456660270690918e-03,-4.002505913376808167e-02,4.247755557298660278e-02,5.788313597440719604e-02,-1.903300732374191284e-02,7.805120199918746948e-02,-2.276483923196792603e-02,1.096792519092559814e-03,4.378981888294219971e-03,1.877736300230026245e-02,7.221814244985580444e-02,4.040838778018951416e-02,4.423040896654129028e-02,-3.487337008118629456e-02,3.686721622943878174e-02,3.650677204132080078e-02,-8.313879370689392090e-02,-8.303593844175338745e-02,6.148234009742736816e-03,-6.936916708946228027e-02,4.932410269975662231e-02,1.360960304737091064e-03,-3.599010407924652100e-03,7.228734344244003296e-02,1.125767081975936890e-02,7.690904289484024048e-02,-6.107417121529579163e-02,-6.084799766540527344e-03,5.356980115175247192e-02,-8.180387318134307861e-02,-2.287197113037109375e-02,1.350606977939605713e-02,-1.212838292121887207e-02,8.397010713815689087e-02,-6.055126339197158813e-02,-1.942715793848037720e-02,-2.296775206923484802e-02,7.326117902994155884e-02,2.609647810459136963e-02,6.602760404348373413e-02,6.554604321718215942e-02,-5.371055752038955688e-02,-7.311704754829406738e-02,1.965482532978057861e-02,-2.138011902570724487e-02,-7.101134955883026123e-02,8.110428601503372192e-02,6.931654363870620728e-02,1.093905419111251831e-02,-5.995269119739532471e-02,4.852078109979629517e-02,-2.746094390749931335e-02,-3.995542973279953003e-02,6.255706399679183960e-02,-1.914426684379577637e-02,3.548008948564529419e-02,4.991037398576736450e-02
-5.069325864315032959e-02,8.235221356153488159e-02,2.153558284044265747e-02,4.848454147577285767e-02,-5.797400325536727905e-02,4.672367125749588013e-02,-5.576276406645774841e-02,-3.329387679696083069e-02,2.902056276798248291e-02,-5.112415552139282227e-02,4.296053200960159302e-02,5.444210022687911987e-02,-1.579706370830535889e-02,-3.040831536054611206e-02,8.250158280134201050e-02,5.173131823539733887e-03,-1.719006896018981934e-02,3.791479766368865967e-02,-8.619002997875213623e-03,-7.804071158170700073e-02,-8.058026432991027832e-04,1.941467076539993286e-02,1.348623633384704590e-02,-2.748807892203330994e-02,4.311764985322952271e-02,5.984818190336227417e-02,8.222629874944686890e-02,5.414985865354537964e-02,-2.176292240619659424e-02,-7.792443037033081055e-03,-3.036439418792724609e-02,-3.117635846138000488e-03,2.966488152742385864e-02,-3.654940798878669739e-02,7.103840261697769165e-02,3.162838518619537354e-02,-5.317261070013046265e-02,-3.680676966905593872e-02,-2.031169831752777100e-02,-2.294759824872016907e-02,6.677635014057159424e-03,-7.188162952661514282e-02,2.270995080471038818e-02,-6.336029618978500366e-02,2.860294282436370850e-02,2.383515983819961548e-02,8.055614680051803589e-02,1.249458640813827515e-02,-5.515197664499282837e-02,-3.868502005934715271e-02,-3.889609873294830322e-02,1.142859458923339844e-02,8.162055164575576782e-02,8.232162147760391235e-02,-6.493195891380310059e-03,-5.321789532899856567e-02,9.630806744098663330e-03,-4.234226793050765991e-02,7.165317982435226440e-02,-2.734129875898361206e-02,-5.537524819374084473e-03,2.514851093292236328e-02,4.938217252492904663e-02,7.031188160181045532e-02
-1.011613011360168457e-02,-3.025725483894348145e-03,-3.457814455032348633e-02,4.955553263425827026e-02,-6.107351183891296387e-02,6.263714283704757690e-02,4.416801780462265015e-02,4.361063987016677856e-02,6.219971925020217896e-02,1.875153928995132446e-02,-8.291733264923095703e-02,-4.809552431106567383e-02,6.387763470411300659e-02,-5.721312761306762695e-02,6.631308048963546753e-02,2.197670191526412964e-02,-1.531713455915451050e-02,8.009883016347885132e-02,3.451611101627349854e-02,8.328857272863388062e-02,-7.358851283788681030e-02,2.062094211578369141e-02,-6.392195075750350952e-02,-6.626576185226440430e-03,5.914589017629623413e-02,7.417326420545578003e-02,7.653475552797317505e-02,-4.194149374961853027e-02,-5.652334168553352356e-02,7.594601064920425415e-02,-7.393724471330642700e-02,-8.384404331445693970e-02,-4.355887323617935181e-02,-2.270098403096199036e-02,-1.266437023878097534e-02,-6.494119763374328613e-03,1.183450222015380859e-04,2.427873015403747559e-02,4.886943846940994263e-02,1.183392107486724854e-02,2.819968014955520630e-02,5.595300346612930298e-02,3.099971264600753784e-02,3.510437905788421631e-02,4.225559532642364502e-03,8.122051507234573364e-02,8.262530714273452759e-02,1.728139817714691162e-02,3.718440234661102295e-02,5.946397781372070312e-03,-4.192418605089187622e-02,7.417743653059005737e-02,-5.349497124552726746e-02,6.847225874662399292e-02,3.322350233793258667e-02,7.916476577520370483e-02,5.037435144186019897e-02,-4.756413400173187256e-03,3.107521682977676392e-02,2.667252719402313232e-02,6.380151957273483276e-02,-4.281457886099815369e-02,-1.402810215950012207e-03,2.353692799806594849e-02
-6.361629068851470947e-02,-3.830239176750183105e-03,-8.654057979583740234e-03,-3.533372655510902405e-02,-6.078457832336425781e-02,4.276809841394424438e-02,4.710333794355392456e-02,7.141090184450149536e-02,7.300519198179244995e-02,5.909086018800735474e-02,-5.785814672708511353e-02,4.749179631471633911e-02,5.662391334772109985e-02,3.056123107671737671e-02,-8.137002587318420410e-02,4.595746845006942749e-02,-6.906074285507202148e-02,6.830809265375137329e-02,2.039648592472076416e-02,3.889473527669906616e-02,-7.564330101013183594e-02,-5.279149115085601807e-02,-7.062143087387084961e-02,6.050575524568557739e-02,3.493519872426986694e-02,1.499042659997940063e-02,1.042003929615020752e-02,5.284964293241500854e-02,2.901858091354370117e-02,-3.808540105819702148e-02,-3.561284765601158142e-02,-2.245198190212249756e-02,-6.342962384223937988e-02,-3.339697793126106262e-02,6.501265615224838257e-02,1.122057437896728516e-04,1.168753951787948608e-02,-1.823022961616516113e-02,8.006937056779861450e-02,4.932688921689987183e-02,-4.477677866816520691e-02,-4.219791665673255920e-02,2.015531063079833984e-02,-5.223228037357330322e-02,6.075844913721084595e-02,2.826708555221557617e-02,-5.689854919910430908e-02,-4.985138773918151855e-03,2.973880618810653687e-02,-2.583496272563934326e-03,-3.971457481384277344e-04,-5.221545696258544922e-02,-1.636257022619247437e-02,1.523771882057189941e-02,-2.017885446548461914e-02,1.103225350379943848e-02,-3.202202171087265015e-02,3.066902607679367065e-02,7.823633402585983276e-02,4.990039020776748657e-02,-3.488271683454513550e-02,-2.553400024771690369e-02,-1.840757578611373901e-02,5.744373053312301636e-02
-3.219090402126312256e-03,1.741313934326171875e-02,-1.796452701091766357e-02,-5.329109355807304382e-02,1.159643381834030151e-02,4.695264250040054321e-02,-2.304792404174804688e-03,-6.142324581742286682e-02,7.648361474275588989e-02,2.976072579622268677e-02,-8.402942866086959839e-02,4.648033529520034790e-02,8.351003378629684448e-02,-1.625279337167739868e-02,-2.820285037159919739e-02,-4.911617189645767212e-02,1.187625527381896973e-02,5.125438421964645386e-02,-2.932662144303321838e-02,-8.056128025054931641e-02,7.609569281339645386e-02,3.655675053596496582e-02,-1.377403736114501953e-02,-6.861598789691925049e-02,1.074771583080291748e-02,-4.760865494608879089e-02,-1.041809469461441040e-02,6.969050318002700806e-02,7.758610695600509644e-02,-8.394028246402740479e-02,-4.777522757649421692e-02,-8.167995512485504150e-02,-6.423496454954147339e-02,1.065412163734436035e-02,9.031124413013458252e-03,-8.213967084884643555e-02,-1.822189241647720337e-02,-7.794669270515441895e-02,7.908267527818679810e-02,6.861478090286254883e-03,-4.390788450837135315e-02,7.581066340208053589e-02,1.874026656150817871e-02,4.325614124536514282e-02,2.295092493295669556e-02,-1.201597601175308228e-02,8.152098208665847778e-02,6.759003549814224243e-02,2.285446226596832275e-02,-7.880106568336486816e-04,-1.516355574131011963e-02,-7.614182680845260620e-02,-4.126869142055511475e-03,-1.749905198812484741e-02,3.211756050586700439e-02,7.487524300813674927e-02,4.958745092153549194e-02,2.424521744251251221e-02,3.403775393962860107e-03,1.959295570850372314e-02,-8.032546937465667725e-02,-2.751374989748001099e-02,-5.362689122557640076e-02,-7.242461293935775757e-02
-4.385512322187423706e-02,-5.444315820932388306e-02,2.043601870536804199e-02,6.962444633245468140e-02,5.626846104860305786e-02,-1.347760856151580811e-02,-3.594999015331268311e-02,-7.699131965637207031e-03,1.512597501277923584e-02,-1.446513086557388306e-02,5.031707137823104858e-02,1.983775943517684937e-02,7.566965371370315552e-02,4.286848753690719604e-02,-3.112944215536117554e-02,-7.584684342145919800e-02,7.978447526693344116e-02,3.822267800569534302e-02,-6.917373836040496826e-02,-3.476740047335624695e-02,5.270878225564956665e-02,3.594242781400680542e-02,4.301544278860092163e-02,5.482602864503860474e-02,-5.762290582060813904e-02,3.049589693546295166e-02,-7.586400955915451050e-02,-6.064937263727188110e-02,-7.745354622602462769e-02,3.172529488801956177e-02,-5.903504788875579834e-03,-1.126013696193695068e-02,4.617839306592941284e-02,-5.482542514801025391e-02,2.434864640235900879e-02,-6.952234357595443726e-02,4.275515675544738770e-03,2.978087961673736572e-02,-1.069974154233932495e-02,5.908896774053573608e-02,-7.136664539575576782e-02,-7.253737747669219971e-02,2.648165076971054077e-02,-6.082046031951904297e-02,-2.863501012325286865e-02,1.738460361957550049e-02,-4.751535877585411072e-02,-2.236003056168556213e-02,3.819600492715835571e-02,-1.722083240747451782e-02,4.446359723806381226e-02,6.183061748743057251e-02,-7.610101252794265747e-02,1.004585623741149902e-02,-4.889155924320220947e-02,-2.977895364165306091e-02,3.672972321510314941e-02,5.681114643812179565e-02,-5.722271278500556946e-02,-6.791303306818008423e-02,-1.629568636417388916e-02,-8.085004240274429321e-02,-4.883361980319023132e-02,-3.136332333087921143e-02
