-4.692211002111434937e-02
1.207038313150405884e-01
1.076449379324913025e-01
1.508862823247909546e-01
9.307460859417915344e-03
7.594999391585588455e-03
2.438243664801120758e-02
1.519488543272018433e-01
-1.622580550611019135e-02
9.435632079839706421e-02
-2.220189385116100311e-02
3.864531219005584717e-02
-2.663437649607658386e-02
-8.469654619693756104e-02
1.614895761013031006e-01
-9.448540955781936646e-02
-6.451413780450820923e-02
4.588674381375312805e-02
-1.792807318270206451e-02
-1.071001589298248291e-01
6.664296239614486694e-02
6.501321494579315186e-02
2.089312113821506500e-02
9.649500134401023388e-05
1.985791139304637909e-02
1.968153715133666992e-01
-8.028174191713333130e-02
1.142438035458326340e-02
3.930929675698280334e-02
5.157301574945449829e-02
7.650064677000045776e-02
3.062072396278381348e-02
-9.793449193239212036e-02
3.553026914596557617e-02
-4.827408120036125183e-02
-4.682701081037521362e-02
-4.354145750403404236e-02
6.226076930761337280e-02
1.861702501773834229e-01
-2.429372444748878479e-02
5.416055768728256226e-02
9.139139950275421143e-02
-1.464221626520156860e-01
1.656239330768585205e-01
6.894430518150329590e-02
5.764416232705116272e-02
-2.070176228880882263e-02
1.581659317016601562e-01
8.944588154554367065e-02
-3.594660013914108276e-02
1.387634873390197754e-01
1.170369796454906464e-03
7.199358940124511719e-02
5.730561539530754089e-02
3.437284007668495178e-02
-2.018168568611145020e-01
7.416208833456039429e-02
-7.112190127372741699e-02
1.698896288871765137e-02
4.923194064758718014e-04
7.304901629686355591e-02
9.171641618013381958e-02
1.144886016845703125e-01
-1.539682596921920776e-02
